Q1,Q2,Q3,Q4,Class
491,383,573,611,EXHAUST_GAS
501,427,564,651,EXHAUST_GAS
535,469,586,682,EXHAUST_GAS
652,613,684,792,EXHAUST_GAS
674,609,714,808,EXHAUST_GAS
653,577,685,783,EXHAUST_GAS
632,555,662,764,EXHAUST_GAS
591,492,622,717,EXHAUST_GAS
554,462,590,691,EXHAUST_GAS
542,452,575,682,EXHAUST_GAS
506,399,547,633,EXHAUST_GAS
478,362,524,592,EXHAUST_GAS
505,430,544,653,EXHAUST_GAS
508,434,539,656,EXHAUST_GAS
557,485,577,681,EXHAUST_GAS
638,592,651,770,EXHAUST_GAS
748,705,769,868,EXHAUST_GAS
753,699,821,873,EXHAUST_GAS
633,515,701,756,EXHAUST_GAS
670,613,725,802,EXHAUST_GAS
732,689,798,858,EXHAUST_GAS
779,728,855,890,EXHAUST_GAS
755,692,852,876,EXHAUST_GAS
681,587,762,800,EXHAUST_GAS
649,558,714,772,EXHAUST_GAS
745,690,812,844,EXHAUST_GAS
788,710,857,874,EXHAUST_GAS
878,837,1001,957,EXHAUST_GAS
886,841,1023,966,EXHAUST_GAS
808,701,1001,907,EXHAUST_GAS
751,668,952,878,EXHAUST_GAS
753,694,911,882,EXHAUST_GAS
760,702,901,882,EXHAUST_GAS
717,636,856,845,EXHAUST_GAS
710,649,841,846,EXHAUST_GAS
732,679,855,865,EXHAUST_GAS
727,672,851,858,EXHAUST_GAS
736,677,855,865,EXHAUST_GAS
682,606,803,814,EXHAUST_GAS
696,640,807,838,EXHAUST_GAS
677,621,794,827,EXHAUST_GAS
708,662,824,853,EXHAUST_GAS
729,688,844,870,EXHAUST_GAS
699,632,809,835,EXHAUST_GAS
728,691,844,871,EXHAUST_GAS
729,674,851,866,EXHAUST_GAS
665,562,781,789,EXHAUST_GAS
630,540,732,770,EXHAUST_GAS
657,605,750,811,EXHAUST_GAS
685,648,779,838,EXHAUST_GAS
718,675,814,863,EXHAUST_GAS
797,780,858,929,EXHAUST_GAS
817,781,948,940,EXHAUST_GAS
790,742,921,916,EXHAUST_GAS
828,774,958,923,EXHAUST_GAS
845,802,991,950,EXHAUST_GAS
794,736,945,913,EXHAUST_GAS
782,725,921,902,EXHAUST_GAS
741,665,867,868,EXHAUST_GAS
664,563,791,809,EXHAUST_GAS
634,538,738,789,EXHAUST_GAS
679,628,755,834,EXHAUST_GAS
740,697,836,876,EXHAUST_GAS
753,704,856,878,EXHAUST_GAS
762,717,879,889,EXHAUST_GAS
752,698,868,878,EXHAUST_GAS
733,675,849,865,EXHAUST_GAS
725,664,839,857,EXHAUST_GAS
723,672,825,856,EXHAUST_GAS
859,825,981,956,EXHAUST_GAS
884,839,1021,966,EXHAUST_GAS
897,855,1023,975,EXHAUST_GAS
880,818,1020,961,EXHAUST_GAS
796,718,974,902,EXHAUST_GAS
781,713,946,891,EXHAUST_GAS
772,713,923,891,EXHAUST_GAS
782,723,930,898,EXHAUST_GAS
806,749,951,905,EXHAUST_GAS
822,759,963,915,EXHAUST_GAS
818,757,963,914,EXHAUST_GAS
797,747,943,908,EXHAUST_GAS
817,756,958,908,EXHAUST_GAS
811,749,956,910,EXHAUST_GAS
784,718,921,895,EXHAUST_GAS
774,710,904,885,EXHAUST_GAS
807,751,957,909,EXHAUST_GAS
813,756,955,916,EXHAUST_GAS
783,702,936,882,EXHAUST_GAS
736,656,883,854,EXHAUST_GAS
732,667,876,859,EXHAUST_GAS
698,622,827,833,EXHAUST_GAS
662,580,778,799,EXHAUST_GAS
689,641,782,826,EXHAUST_GAS
738,689,820,866,EXHAUST_GAS
714,651,805,851,EXHAUST_GAS
689,621,776,832,EXHAUST_GAS
651,565,736,795,EXHAUST_GAS
723,657,798,821,EXHAUST_GAS
742,683,829,852,EXHAUST_GAS
710,644,793,845,EXHAUST_GAS
694,619,758,826,EXHAUST_GAS
732,683,791,868,EXHAUST_GAS
749,698,842,881,EXHAUST_GAS
714,654,803,859,EXHAUST_GAS
713,660,792,858,EXHAUST_GAS
797,751,902,906,EXHAUST_GAS
773,712,905,885,EXHAUST_GAS
749,686,874,872,EXHAUST_GAS
721,658,835,853,EXHAUST_GAS
694,623,795,837,EXHAUST_GAS
650,556,732,786,EXHAUST_GAS
658,571,725,781,EXHAUST_GAS
681,614,744,803,EXHAUST_GAS
677,606,745,813,EXHAUST_GAS
679,618,759,820,EXHAUST_GAS
651,577,722,796,EXHAUST_GAS
648,575,704,791,EXHAUST_GAS
600,502,650,731,EXHAUST_GAS
590,499,631,723,EXHAUST_GAS
768,760,810,910,EXHAUST_GAS
834,789,959,934,EXHAUST_GAS
810,753,943,914,EXHAUST_GAS
810,756,942,913,EXHAUST_GAS
765,696,893,882,EXHAUST_GAS
739,665,855,857,EXHAUST_GAS
775,731,890,896,EXHAUST_GAS
781,721,898,893,EXHAUST_GAS
804,743,922,898,EXHAUST_GAS
826,770,960,919,EXHAUST_GAS
863,819,1009,947,EXHAUST_GAS
815,759,979,932,EXHAUST_GAS
787,734,952,917,EXHAUST_GAS
739,663,901,884,EXHAUST_GAS
714,654,862,859,EXHAUST_GAS
749,689,869,872,EXHAUST_GAS
814,772,973,912,EXHAUST_GAS
757,695,930,895,EXHAUST_GAS
708,630,855,840,EXHAUST_GAS
755,700,879,865,EXHAUST_GAS
784,729,917,898,EXHAUST_GAS
767,708,899,882,EXHAUST_GAS
768,720,893,888,EXHAUST_GAS
767,701,892,881,EXHAUST_GAS
739,670,865,860,EXHAUST_GAS
726,665,847,858,EXHAUST_GAS
707,636,822,835,EXHAUST_GAS
744,705,861,881,EXHAUST_GAS
757,698,878,877,EXHAUST_GAS
765,707,875,880,EXHAUST_GAS
766,701,889,878,EXHAUST_GAS
760,704,878,882,EXHAUST_GAS
756,694,871,877,EXHAUST_GAS
779,727,887,898,EXHAUST_GAS
784,730,894,902,EXHAUST_GAS
739,662,856,858,EXHAUST_GAS
750,689,849,871,EXHAUST_GAS
743,671,852,859,EXHAUST_GAS
747,693,845,870,EXHAUST_GAS
767,709,873,883,EXHAUST_GAS
751,688,860,870,EXHAUST_GAS
748,684,853,865,EXHAUST_GAS
773,705,861,873,EXHAUST_GAS
870,814,967,933,EXHAUST_GAS
826,777,977,933,EXHAUST_GAS
792,729,936,904,EXHAUST_GAS
776,711,907,888,EXHAUST_GAS
749,669,871,863,EXHAUST_GAS
835,797,955,938,EXHAUST_GAS
891,836,1023,966,EXHAUST_GAS
855,803,1019,944,EXHAUST_GAS
865,808,1013,946,EXHAUST_GAS
883,837,1023,966,EXHAUST_GAS
883,830,1023,959,EXHAUST_GAS
862,773,1012,924,EXHAUST_GAS
774,686,961,875,EXHAUST_GAS
796,728,962,901,EXHAUST_GAS
739,646,930,848,EXHAUST_GAS
742,661,896,847,EXHAUST_GAS
740,656,876,839,EXHAUST_GAS
725,661,870,850,EXHAUST_GAS
739,687,875,866,EXHAUST_GAS
749,686,879,867,EXHAUST_GAS
736,681,862,867,EXHAUST_GAS
785,733,904,900,EXHAUST_GAS
783,725,952,906,EXHAUST_GAS
744,676,905,873,EXHAUST_GAS
779,725,921,892,EXHAUST_GAS
796,746,923,908,EXHAUST_GAS
754,687,889,881,EXHAUST_GAS
695,608,822,828,EXHAUST_GAS
647,560,764,800,EXHAUST_GAS
617,519,726,761,EXHAUST_GAS
576,472,688,728,EXHAUST_GAS
562,458,661,700,EXHAUST_GAS
556,451,636,686,EXHAUST_GAS
544,437,619,671,EXHAUST_GAS
572,486,626,700,EXHAUST_GAS
598,536,639,741,EXHAUST_GAS
668,648,707,824,EXHAUST_GAS
656,603,711,804,EXHAUST_GAS
721,697,778,863,EXHAUST_GAS
752,699,831,879,EXHAUST_GAS
745,691,831,871,EXHAUST_GAS
734,680,834,870,EXHAUST_GAS
684,604,773,817,EXHAUST_GAS
661,581,723,790,EXHAUST_GAS
689,645,744,830,EXHAUST_GAS
724,692,789,862,EXHAUST_GAS
742,692,815,867,EXHAUST_GAS
755,705,836,876,EXHAUST_GAS
766,707,872,879,EXHAUST_GAS
751,693,850,872,EXHAUST_GAS
828,778,934,922,EXHAUST_GAS
842,766,999,930,EXHAUST_GAS
767,683,919,869,EXHAUST_GAS
784,732,942,903,EXHAUST_GAS
785,723,926,894,EXHAUST_GAS
747,670,878,859,EXHAUST_GAS
683,597,811,812,EXHAUST_GAS
678,610,795,812,EXHAUST_GAS
794,764,923,927,EXHAUST_GAS
734,624,873,851,EXHAUST_GAS
709,636,824,842,EXHAUST_GAS
756,714,859,881,EXHAUST_GAS
792,737,913,895,EXHAUST_GAS
780,730,905,897,EXHAUST_GAS
785,734,909,902,EXHAUST_GAS
773,719,889,894,EXHAUST_GAS
765,700,875,879,EXHAUST_GAS
811,755,932,903,EXHAUST_GAS
778,715,911,898,EXHAUST_GAS
751,678,866,867,EXHAUST_GAS
769,722,882,894,EXHAUST_GAS
756,703,869,888,EXHAUST_GAS
806,751,941,906,EXHAUST_GAS
761,688,898,873,EXHAUST_GAS
751,690,874,872,EXHAUST_GAS
734,673,849,862,EXHAUST_GAS
721,659,833,850,EXHAUST_GAS
722,666,830,854,EXHAUST_GAS
738,682,843,863,EXHAUST_GAS
735,679,842,865,EXHAUST_GAS
736,684,842,867,EXHAUST_GAS
739,679,845,867,EXHAUST_GAS
692,607,793,814,EXHAUST_GAS
664,597,762,810,EXHAUST_GAS
646,579,733,800,EXHAUST_GAS
647,591,734,807,EXHAUST_GAS
636,582,721,796,EXHAUST_GAS
645,599,723,809,EXHAUST_GAS
695,664,782,850,EXHAUST_GAS
748,705,847,881,EXHAUST_GAS
731,676,829,866,EXHAUST_GAS
779,731,878,901,EXHAUST_GAS
758,695,868,876,EXHAUST_GAS
757,699,858,879,EXHAUST_GAS
789,730,893,895,EXHAUST_GAS
854,790,992,940,EXHAUST_GAS
810,741,952,907,EXHAUST_GAS
812,756,946,915,EXHAUST_GAS
801,751,936,916,EXHAUST_GAS
784,729,910,901,EXHAUST_GAS
800,742,922,907,EXHAUST_GAS
783,722,906,893,EXHAUST_GAS
785,738,905,903,EXHAUST_GAS
872,837,1005,965,EXHAUST_GAS
818,750,984,917,EXHAUST_GAS
800,736,956,908,EXHAUST_GAS
780,715,925,896,EXHAUST_GAS
714,630,862,848,EXHAUST_GAS
676,599,814,817,EXHAUST_GAS
723,683,845,867,EXHAUST_GAS
762,711,883,889,EXHAUST_GAS
792,753,920,908,EXHAUST_GAS
725,628,853,843,EXHAUST_GAS
660,565,761,791,EXHAUST_GAS
714,673,819,857,EXHAUST_GAS
771,726,885,898,EXHAUST_GAS
738,678,840,870,EXHAUST_GAS
647,540,756,784,EXHAUST_GAS
578,448,681,709,EXHAUST_GAS
571,474,656,716,EXHAUST_GAS
627,588,686,796,EXHAUST_GAS
591,519,640,766,EXHAUST_GAS
545,447,602,709,EXHAUST_GAS
558,482,605,721,EXHAUST_GAS
629,585,659,794,EXHAUST_GAS
591,504,614,741,EXHAUST_GAS
543,431,568,683,EXHAUST_GAS
515,394,543,647,EXHAUST_GAS
492,367,524,622,EXHAUST_GAS
474,349,510,602,EXHAUST_GAS
463,338,501,590,EXHAUST_GAS
452,328,490,578,EXHAUST_GAS
441,317,480,567,EXHAUST_GAS
433,311,472,560,EXHAUST_GAS
426,306,465,555,EXHAUST_GAS
422,304,462,551,EXHAUST_GAS
424,308,461,553,EXHAUST_GAS
473,357,469,568,EXHAUST_GAS
555,468,500,626,EXHAUST_GAS
670,623,640,760,EXHAUST_GAS
701,645,706,821,EXHAUST_GAS
640,568,636,793,EXHAUST_GAS
591,499,577,740,EXHAUST_GAS
552,448,543,702,EXHAUST_GAS
580,504,577,734,EXHAUST_GAS
697,659,709,840,EXHAUST_GAS
760,723,819,896,EXHAUST_GAS
727,682,778,885,EXHAUST_GAS
740,704,791,893,EXHAUST_GAS
759,691,800,878,EXHAUST_GAS
687,588,718,815,EXHAUST_GAS
626,507,646,754,EXHAUST_GAS
624,495,612,709,EXHAUST_GAS
587,462,579,683,EXHAUST_GAS
571,433,552,663,EXHAUST_GAS
607,521,557,729,EXHAUST_GAS
579,484,537,711,EXHAUST_GAS
537,424,513,666,EXHAUST_GAS
509,389,495,633,EXHAUST_GAS
487,365,478,609,EXHAUST_GAS
470,344,465,587,EXHAUST_GAS
456,332,456,572,EXHAUST_GAS
443,320,446,559,EXHAUST_GAS
499,458,495,669,EXHAUST_GAS
654,654,669,826,EXHAUST_GAS
791,765,893,914,EXHAUST_GAS
789,743,908,911,EXHAUST_GAS
789,736,898,906,EXHAUST_GAS
755,688,853,879,EXHAUST_GAS
691,593,781,821,EXHAUST_GAS
636,550,718,786,EXHAUST_GAS
632,575,686,785,EXHAUST_GAS
634,599,672,801,EXHAUST_GAS
670,660,700,843,EXHAUST_GAS
651,596,667,810,EXHAUST_GAS
621,533,638,760,EXHAUST_GAS
647,584,676,791,EXHAUST_GAS
704,660,745,844,EXHAUST_GAS
738,689,796,868,EXHAUST_GAS
747,689,816,874,EXHAUST_GAS
734,672,801,864,EXHAUST_GAS
695,603,752,826,EXHAUST_GAS
713,632,752,828,EXHAUST_GAS
638,509,671,755,EXHAUST_GAS
573,435,607,690,EXHAUST_GAS
530,392,565,642,EXHAUST_GAS
672,632,732,821,EXHAUST_GAS
656,569,704,787,EXHAUST_GAS
690,637,708,836,EXHAUST_GAS
635,539,649,767,EXHAUST_GAS
708,652,729,824,EXHAUST_GAS
823,782,904,919,EXHAUST_GAS
819,768,949,932,EXHAUST_GAS
799,736,924,907,EXHAUST_GAS
864,817,975,941,EXHAUST_GAS
806,707,980,885,EXHAUST_GAS
718,615,894,833,EXHAUST_GAS
693,597,837,811,EXHAUST_GAS
684,591,811,806,EXHAUST_GAS
765,720,920,906,EXHAUST_GAS
737,656,879,855,EXHAUST_GAS
757,671,887,861,EXHAUST_GAS
715,624,835,840,EXHAUST_GAS
670,582,782,813,EXHAUST_GAS
682,609,768,819,EXHAUST_GAS
663,589,737,806,EXHAUST_GAS
635,534,691,764,EXHAUST_GAS
601,499,660,735,EXHAUST_GAS
626,557,677,772,EXHAUST_GAS
657,590,698,796,EXHAUST_GAS
645,559,676,770,EXHAUST_GAS
669,612,703,804,EXHAUST_GAS
674,605,698,800,EXHAUST_GAS
700,633,742,829,EXHAUST_GAS
773,712,886,901,EXHAUST_GAS
658,521,774,779,EXHAUST_GAS
606,476,694,729,EXHAUST_GAS
554,419,630,672,EXHAUST_GAS
575,492,644,731,EXHAUST_GAS
702,641,745,812,EXHAUST_GAS
703,622,766,820,EXHAUST_GAS
642,537,687,755,EXHAUST_GAS
723,658,760,812,EXHAUST_GAS
653,560,695,784,EXHAUST_GAS
583,469,624,712,EXHAUST_GAS
598,532,632,767,EXHAUST_GAS
813,793,898,928,EXHAUST_GAS
868,827,1020,976,EXHAUST_GAS
773,667,961,881,EXHAUST_GAS
656,508,848,771,EXHAUST_GAS
737,655,919,853,EXHAUST_GAS
737,658,926,857,EXHAUST_GAS
777,706,957,900,EXHAUST_GAS
665,527,841,779,EXHAUST_GAS
659,543,822,765,EXHAUST_GAS
784,708,952,884,EXHAUST_GAS
674,536,835,772,EXHAUST_GAS
596,441,745,692,EXHAUST_GAS
571,427,700,664,EXHAUST_GAS
535,392,654,635,EXHAUST_GAS
509,369,621,615,EXHAUST_GAS
498,373,600,621,EXHAUST_GAS
684,636,776,797,EXHAUST_GAS
771,695,889,881,EXHAUST_GAS
690,629,760,848,EXHAUST_GAS
866,829,968,962,EXHAUST_GAS
817,763,983,930,EXHAUST_GAS
807,738,964,907,EXHAUST_GAS
790,714,947,905,EXHAUST_GAS
761,717,890,912,EXHAUST_GAS
816,732,963,911,EXHAUST_GAS
760,632,915,856,EXHAUST_GAS
785,713,886,889,EXHAUST_GAS
859,831,930,963,EXHAUST_GAS
884,843,998,975,EXHAUST_GAS
856,792,1006,945,EXHAUST_GAS
804,728,974,906,EXHAUST_GAS
783,718,952,900,EXHAUST_GAS
750,663,913,864,EXHAUST_GAS
759,668,890,858,EXHAUST_GAS
841,790,963,931,EXHAUST_GAS
915,869,1023,975,EXHAUST_GAS
916,875,1023,992,EXHAUST_GAS
878,818,1023,963,EXHAUST_GAS
812,731,1015,917,EXHAUST_GAS
796,722,987,902,EXHAUST_GAS
873,824,1023,946,EXHAUST_GAS
828,762,1012,925,EXHAUST_GAS
780,706,974,901,EXHAUST_GAS
782,702,956,891,EXHAUST_GAS
757,666,913,859,EXHAUST_GAS
863,813,1001,941,EXHAUST_GAS
901,848,1023,966,EXHAUST_GAS
894,839,1023,965,EXHAUST_GAS
868,801,1022,948,EXHAUST_GAS
905,857,1023,973,EXHAUST_GAS
897,848,1023,977,EXHAUST_GAS
892,848,1023,977,EXHAUST_GAS
893,829,1023,969,EXHAUST_GAS
808,653,1008,883,EXHAUST_GAS
765,632,978,857,EXHAUST_GAS
862,820,1004,951,EXHAUST_GAS
934,886,1023,993,EXHAUST_GAS
909,840,1023,969,EXHAUST_GAS
853,762,1023,939,EXHAUST_GAS
821,723,1019,910,EXHAUST_GAS
783,694,982,889,EXHAUST_GAS
681,535,902,776,EXHAUST_GAS
609,453,839,712,EXHAUST_GAS
567,409,796,674,EXHAUST_GAS
541,382,761,643,EXHAUST_GAS
777,730,945,848,EXHAUST_GAS
842,814,994,958,EXHAUST_GAS
830,769,1001,940,EXHAUST_GAS
866,810,1022,953,EXHAUST_GAS
763,701,996,915,EXHAUST_GAS
771,697,999,898,EXHAUST_GAS
744,643,944,865,EXHAUST_GAS
701,606,883,824,EXHAUST_GAS
717,641,850,835,EXHAUST_GAS
834,777,973,927,EXHAUST_GAS
904,866,1023,973,EXHAUST_GAS
895,828,1023,968,EXHAUST_GAS
820,702,1018,901,EXHAUST_GAS
744,600,958,847,EXHAUST_GAS
765,681,940,862,EXHAUST_GAS
864,788,1011,931,EXHAUST_GAS
787,688,976,877,EXHAUST_GAS
889,850,1014,957,EXHAUST_GAS
874,813,1023,967,EXHAUST_GAS
843,763,1018,940,EXHAUST_GAS
775,686,972,880,EXHAUST_GAS
779,694,962,879,EXHAUST_GAS
720,624,915,834,EXHAUST_GAS
714,629,889,838,EXHAUST_GAS
782,739,956,921,EXHAUST_GAS
831,799,995,944,EXHAUST_GAS
890,823,1023,947,EXHAUST_GAS
782,677,985,886,EXHAUST_GAS
700,588,913,836,EXHAUST_GAS
700,588,870,821,EXHAUST_GAS
808,722,910,874,EXHAUST_GAS
891,843,1023,963,EXHAUST_GAS
889,838,1023,965,EXHAUST_GAS
903,856,1023,974,EXHAUST_GAS
914,872,1023,981,EXHAUST_GAS
923,875,1023,991,EXHAUST_GAS
876,799,1023,957,EXHAUST_GAS
794,686,1010,901,EXHAUST_GAS
738,629,962,863,EXHAUST_GAS
711,609,926,843,EXHAUST_GAS
703,608,898,833,EXHAUST_GAS
679,562,861,794,EXHAUST_GAS
688,601,849,817,EXHAUST_GAS
746,681,874,861,EXHAUST_GAS
741,663,873,858,EXHAUST_GAS
710,623,845,833,EXHAUST_GAS
740,662,851,844,EXHAUST_GAS
777,714,894,872,EXHAUST_GAS
788,722,907,888,EXHAUST_GAS
818,754,953,910,EXHAUST_GAS
749,652,892,853,EXHAUST_GAS
702,609,836,819,EXHAUST_GAS
705,624,820,822,EXHAUST_GAS
779,714,890,865,EXHAUST_GAS
791,729,921,894,EXHAUST_GAS
799,750,929,905,EXHAUST_GAS
827,777,955,925,EXHAUST_GAS
801,730,945,899,EXHAUST_GAS
700,581,852,813,EXHAUST_GAS
714,654,845,855,EXHAUST_GAS
708,631,839,844,EXHAUST_GAS
649,545,772,777,EXHAUST_GAS
593,471,711,710,EXHAUST_GAS
570,465,676,702,EXHAUST_GAS
578,509,670,736,EXHAUST_GAS
634,604,701,798,EXHAUST_GAS
689,656,747,835,EXHAUST_GAS
713,663,778,844,EXHAUST_GAS
712,650,769,838,EXHAUST_GAS
705,632,761,829,EXHAUST_GAS
668,582,722,801,EXHAUST_GAS
652,568,693,780,EXHAUST_GAS
673,629,728,816,EXHAUST_GAS
794,766,896,909,EXHAUST_GAS
803,749,928,911,EXHAUST_GAS
726,640,861,853,EXHAUST_GAS
621,490,744,734,EXHAUST_GAS
558,417,675,673,EXHAUST_GAS
527,390,635,641,EXHAUST_GAS
525,406,616,647,EXHAUST_GAS
630,609,679,805,EXHAUST_GAS
729,720,795,888,EXHAUST_GAS
753,726,835,898,EXHAUST_GAS
768,722,859,896,EXHAUST_GAS
743,678,834,862,EXHAUST_GAS
741,669,819,853,EXHAUST_GAS
718,638,790,834,EXHAUST_GAS
731,692,806,867,EXHAUST_GAS
749,685,836,865,EXHAUST_GAS
678,577,771,811,EXHAUST_GAS
608,492,696,749,EXHAUST_GAS
600,502,663,741,EXHAUST_GAS
624,542,660,771,EXHAUST_GAS
666,608,686,808,EXHAUST_GAS
704,647,722,838,EXHAUST_GAS
745,696,771,867,EXHAUST_GAS
727,654,770,846,EXHAUST_GAS
727,689,790,862,EXHAUST_GAS
753,696,823,869,EXHAUST_GAS
747,682,828,865,EXHAUST_GAS
704,618,774,826,EXHAUST_GAS
674,599,736,810,EXHAUST_GAS
659,581,713,793,EXHAUST_GAS
612,510,664,747,EXHAUST_GAS
567,449,619,697,EXHAUST_GAS
569,477,599,708,EXHAUST_GAS
529,412,563,652,EXHAUST_GAS
538,457,572,683,EXHAUST_GAS
619,584,631,781,EXHAUST_GAS
691,657,724,836,EXHAUST_GAS
696,642,730,834,EXHAUST_GAS
696,635,730,828,EXHAUST_GAS
712,662,759,843,EXHAUST_GAS
651,553,712,787,EXHAUST_GAS
573,451,632,702,EXHAUST_GAS
565,456,599,695,EXHAUST_GAS
544,433,572,671,EXHAUST_GAS
689,690,732,865,EXHAUST_GAS
715,651,770,855,EXHAUST_GAS
639,546,681,783,EXHAUST_GAS
635,551,659,771,EXHAUST_GAS
611,540,636,755,EXHAUST_GAS
634,591,645,791,EXHAUST_GAS
636,580,635,786,EXHAUST_GAS
645,588,651,791,EXHAUST_GAS
648,585,639,788,EXHAUST_GAS
669,624,668,813,EXHAUST_GAS
696,646,710,834,EXHAUST_GAS
628,526,639,749,EXHAUST_GAS
564,439,579,678,EXHAUST_GAS
563,457,555,667,EXHAUST_GAS
606,530,580,736,EXHAUST_GAS
583,485,551,698,EXHAUST_GAS
721,721,757,873,EXHAUST_GAS
786,743,864,894,EXHAUST_GAS
742,669,814,854,EXHAUST_GAS
768,699,836,863,EXHAUST_GAS
798,751,913,913,EXHAUST_GAS
757,696,870,886,EXHAUST_GAS
694,617,800,845,EXHAUST_GAS
608,492,706,742,EXHAUST_GAS
568,447,648,692,EXHAUST_GAS
532,407,605,654,EXHAUST_GAS
554,452,593,681,EXHAUST_GAS
550,457,578,685,EXHAUST_GAS
574,516,587,730,EXHAUST_GAS
638,589,631,767,EXHAUST_GAS
739,717,787,871,EXHAUST_GAS
659,577,711,803,EXHAUST_GAS
596,489,633,724,EXHAUST_GAS
664,592,677,787,EXHAUST_GAS
621,510,636,725,EXHAUST_GAS
766,722,820,859,EXHAUST_GAS
762,682,844,862,EXHAUST_GAS
725,641,798,842,EXHAUST_GAS
706,623,753,830,EXHAUST_GAS
678,586,707,799,EXHAUST_GAS
651,558,679,782,EXHAUST_GAS
589,485,622,727,EXHAUST_GAS
590,536,606,757,EXHAUST_GAS
656,621,648,814,EXHAUST_GAS
706,666,733,848,EXHAUST_GAS
668,591,704,807,EXHAUST_GAS
628,543,654,767,EXHAUST_GAS
659,583,657,783,EXHAUST_GAS
703,648,729,832,EXHAUST_GAS
716,672,755,854,EXHAUST_GAS
723,662,761,844,EXHAUST_GAS
719,644,760,826,EXHAUST_GAS
367,275,367,450,CO2/SMOKE
366,274,367,449,CO2/SMOKE
366,274,367,448,CO2/SMOKE
365,273,367,448,CO2/SMOKE
365,273,367,447,CO2/SMOKE
365,272,366,445,CO2/SMOKE
364,272,366,446,CO2/SMOKE
363,271,365,445,CO2/SMOKE
364,272,366,445,CO2/SMOKE
363,271,365,444,CO2/SMOKE
363,271,365,444,CO2/SMOKE
363,271,365,443,CO2/SMOKE
364,271,365,444,CO2/SMOKE
363,270,364,443,CO2/SMOKE
364,271,365,443,CO2/SMOKE
363,270,364,443,CO2/SMOKE
363,270,364,443,CO2/SMOKE
363,270,364,442,CO2/SMOKE
363,269,364,441,CO2/SMOKE
363,269,364,441,CO2/SMOKE
363,269,363,441,CO2/SMOKE
363,270,364,442,CO2/SMOKE
363,269,363,442,CO2/SMOKE
363,270,364,442,CO2/SMOKE
363,269,364,443,CO2/SMOKE
363,269,364,443,CO2/SMOKE
363,270,364,444,CO2/SMOKE
363,269,364,444,CO2/SMOKE
363,270,364,443,CO2/SMOKE
363,270,364,443,CO2/SMOKE
363,269,364,444,CO2/SMOKE
363,269,363,444,CO2/SMOKE
364,269,364,443,CO2/SMOKE
363,269,364,443,CO2/SMOKE
363,269,363,443,CO2/SMOKE
363,269,363,443,CO2/SMOKE
363,269,363,442,CO2/SMOKE
365,269,365,445,CO2/SMOKE
362,268,362,441,CO2/SMOKE
363,268,362,442,CO2/SMOKE
363,269,363,443,CO2/SMOKE
363,269,363,443,CO2/SMOKE
363,270,364,444,CO2/SMOKE
362,268,362,443,CO2/SMOKE
363,268,362,442,CO2/SMOKE
362,268,362,441,CO2/SMOKE
362,267,361,441,CO2/SMOKE
363,268,361,440,CO2/SMOKE
362,267,362,441,CO2/SMOKE
362,267,361,440,CO2/SMOKE
362,267,360,440,CO2/SMOKE
362,267,361,440,CO2/SMOKE
362,267,361,441,CO2/SMOKE
362,267,360,440,CO2/SMOKE
362,267,360,440,CO2/SMOKE
362,267,360,440,CO2/SMOKE
363,268,360,441,CO2/SMOKE
363,268,360,442,CO2/SMOKE
363,268,360,442,CO2/SMOKE
362,267,360,442,CO2/SMOKE
362,267,360,443,CO2/SMOKE
362,267,360,442,CO2/SMOKE
362,267,360,442,CO2/SMOKE
363,268,361,443,CO2/SMOKE
363,269,361,444,CO2/SMOKE
363,269,361,445,CO2/SMOKE
363,268,361,446,CO2/SMOKE
363,269,361,444,CO2/SMOKE
363,268,361,445,CO2/SMOKE
363,268,360,444,CO2/SMOKE
362,268,360,444,CO2/SMOKE
362,268,361,445,CO2/SMOKE
362,267,360,444,CO2/SMOKE
362,268,359,444,CO2/SMOKE
362,268,360,445,CO2/SMOKE
362,268,360,445,CO2/SMOKE
363,268,359,444,CO2/SMOKE
362,267,360,444,CO2/SMOKE
362,268,360,444,CO2/SMOKE
362,268,359,444,CO2/SMOKE
363,268,360,444,CO2/SMOKE
363,268,359,443,CO2/SMOKE
358,264,355,444,CO2/SMOKE
358,267,357,449,CO2/SMOKE
361,271,360,454,CO2/SMOKE
364,274,362,459,CO2/SMOKE
366,276,364,461,CO2/SMOKE
367,277,365,463,CO2/SMOKE
368,278,366,464,CO2/SMOKE
370,279,367,464,CO2/SMOKE
370,279,368,464,CO2/SMOKE
371,279,369,464,CO2/SMOKE
371,279,369,464,CO2/SMOKE
371,279,370,465,CO2/SMOKE
371,279,370,464,CO2/SMOKE
371,278,370,464,CO2/SMOKE
370,278,370,464,CO2/SMOKE
371,278,370,464,CO2/SMOKE
369,277,371,464,CO2/SMOKE
369,276,370,462,CO2/SMOKE
369,275,369,461,CO2/SMOKE
368,275,369,461,CO2/SMOKE
367,274,368,460,CO2/SMOKE
368,275,367,459,CO2/SMOKE
368,274,367,458,CO2/SMOKE
368,274,366,458,CO2/SMOKE
364,271,364,458,CO2/SMOKE
357,268,359,462,CO2/SMOKE
357,272,361,472,CO2/SMOKE
360,278,365,481,CO2/SMOKE
365,283,369,486,CO2/SMOKE
370,288,372,490,CO2/SMOKE
373,291,374,494,CO2/SMOKE
376,293,377,498,CO2/SMOKE
378,295,380,501,CO2/SMOKE
380,296,382,506,CO2/SMOKE
381,297,383,509,CO2/SMOKE
